date,temperature,rainfall,year,month,temp_ma,z_score,anomaly
2015-12-09,24.21821170639042,89,2015,12,19.31199076705453,-0.1837505324499725,0
2015-12-10,19.09670738078353,20,2015,12,19.278026428191303,-0.8854663737015325,0
2015-12-11,22.66775067734035,40,2015,12,19.44960478946043,-0.3961848088183137,0
2015-12-12,24.523612822606925,96,2015,12,19.64099701187691,-0.14190642033753464,0
2015-12-13,20.778848117765563,26,2015,12,19.734311298015733,-0.6549901840294693,0
2015-12-14,21.955496668647697,85,2015,12,19.979636413593337,-0.49377330804023634,0
2015-12-15,20.12312760257657,79,2015,12,20.07943087275603,-0.7448328247241495,0
2015-12-16,22.88705462502772,38,2015,12,20.170759281775812,-0.3661371813328103,0
2015-12-17,21.831603601884773,80,2015,12,20.26784943285981,-0.510748345459243,0
2015-12-18,22.32949800328192,25,2015,12,20.3716339401098,-0.4425300317532519,0
2015-12-19,24.22881872319264,7,2015,12,20.503252732673438,-0.1822972266934346,0
2015-12-20,22.69800382922916,28,2015,12,20.598726198007093,-0.39203971499851054,0
2015-12-21,19.046223169280097,6,2015,12,20.630633599619788,-0.8923833982108998,0
2015-12-22,23.03900013238156,37,2015,12,20.848207346239306,-0.34531857751281636,0
2015-12-23,22.785082156531956,74,2015,12,20.91479602688022,-0.38010879825739885,0
2015-12-24,22.856991448320624,64,2015,12,21.079121990666007,-0.3702562459654881,0
2015-12-25,20.39407198534755,31,2015,12,21.182469962316773,-0.7077097543524391,0
2015-12-26,22.41120486170949,7,2015,12,21.239334945930114,-0.4313350794009018,0
2015-12-27,21.241594474962067,76,2015,12,21.320652219908894,-0.5915876310524665,0
2015-12-28,26.042497595082686,27,2015,12,21.562606899354687,0.06620147885001801,0
2015-12-29,28.768637945432307,75,2015,12,21.8804127843141,0.4397198335550533,0
2015-12-30,23.051764232309395,13,2015,12,22.015153316020925,-0.34356972199122726,0
2015-12-31,25.266619160224664,46,2015,12,22.141501915186304,-0.0401044332436567,0
2016-01-01,24.531669745064423,18,2016,1,22.32815955538813,-0.1408025122353986,0
2016-01-02,22.91448758925909,46,2016,1,22.4837145794488,-0.3623784916295934,0
2016-01-03,24.55072016068437,31,2016,1,22.436671128450126,-0.13819234585203638,0
2016-01-04,26.77849217012331,40,2016,1,22.70012471574813,0.16704275897917553,0
2016-01-05,23.81060783596233,36,2016,1,22.865906072407448,-0.2395978137662772,0
2016-01-06,25.37502247278809,16,2016,1,22.978832972102115,-0.02525170310154448,0
2016-01-07,26.99682894330048,9,2016,1,23.24000832791639,0.19695787038504398,0
2016-01-08,26.55093413829844,33,2016,1,23.317765742313323,0.1358642095562741,0
2016-01-09,27.28181155690564,72,2016,1,23.590602548184062,0.23600436956462204,0
2016-01-10,26.515712560223005,41,2016,1,23.71886794428015,0.13103837368499743,0
2016-01-11,24.23080987784082,81,2016,1,23.70910784612128,-0.18202441138953565,0
2016-01-12,29.20947765773441,62,2016,1,23.990128830786908,0.5001208778397341,0
2016-01-13,25.39066841842888,32,2016,1,24.104634555779615,-0.0231079954700561,0
2016-01-14,26.445326691928216,99,2016,1,24.31537452542467,0.12139455115891833,0
2016-01-15,28.474892004176137,53,2016,1,24.501635771396288,0.39947263914145126,0
2016-01-16,27.84643742111461,10,2016,1,24.70213023203728,0.3133658024769797,0
2016-01-17,25.43629026090881,49,2016,1,24.805689973958174,-0.016857181736445633,0
2016-01-18,28.28432365346516,51,2016,1,24.940873471633928,0.37336217978550246,0
2016-01-19,31.48219978969301,51,2016,1,25.233680003649386,0.8115147616219929,0
2016-01-20,25.995330064984508,29,2016,1,25.46531690017287,0.05973888486232677,0
2016-01-21,28.2052513579697,63,2016,1,25.637525274359138,0.3625281984343856,0
2016-01-22,27.086056316712583,10,2016,1,25.780891079698495,0.2091832357105184,0
2016-01-23,27.834316344487316,21,2016,1,25.946801909570716,0.3117050499047578,0
2016-01-24,30.43613255175995,32,2016,1,26.28153726178446,0.6681893038650263,0
2016-01-25,28.694335672683668,38,2016,1,26.4909749554836,0.42953941028214393,0
2016-01-26,30.336152690223926,88,2016,1,26.79412689599233,0.6544907012307989,0
2016-01-27,25.18725696763341,41,2016,1,26.765618875077354,-0.05097813444494221,0
2016-01-28,28.95522509360137,6,2016,1,26.77183844668299,0.46528481394363647,0
2016-01-29,32.32091764800045,30,2016,1,27.080810227206026,0.9264305305245553,0
2016-01-30,30.44266026637657,49,2016,1,27.253344930744422,0.669083689667016,0
2016-01-31,30.931958109765787,81,2016,1,27.466687876234467,0.7361241578512837,0
2016-02-01,30.45123054871947,76,2016,2,27.717912641549812,0.6702579350647874,0
2016-02-02,29.658135945040254,77,2016,2,27.888159834361677,0.5615931733793844,0
2016-02-03,33.31048423571231,4,2016,2,28.10589290321464,1.0620146297312616,0
2016-02-04,32.3127264294509,64,2016,2,28.38929685633093,0.9253082220288584,0
2016-02-05,33.72326414479009,3,2016,2,28.667571578730996,1.1185710988339088,0
2016-02-06,30.836833558440656,43,2016,2,28.795571732569,0.7230907988393528,0
2016-02-07,31.11424692324329,8,2016,2,28.94768215873383,0.7611002078490461,0
2016-02-08,28.359706890943603,48,2016,2,28.98361200320176,0.383690709947816,0
2016-02-09,30.723017746052403,50,2016,2,29.123855509396076,0.7074964825095919,0
2016-02-10,30.820895788541986,20,2016,2,29.343525039752777,0.7209071073102445,0
2016-02-11,33.59809151829849,61,2016,2,29.489812168438252,1.10142074430603,0
2016-02-12,29.78854697329872,70,2016,2,29.636408120267244,0.5794612602899671,0
2016-02-13,29.040019131280133,14,2016,2,29.722897868245642,0.47690275189701664,0
2016-02-14,34.29377806382668,69,2016,2,29.91686073690066,1.1967392754457762,0
2016-02-15,34.641733421379946,4,2016,2,30.14337060357617,1.2444138981582242,0
2016-02-16,29.787276598321995,56,2016,2,30.288403481489944,0.579287201617198,0
2016-02-17,30.067876484257354,86,2016,2,30.34785524251635,0.6177332074186068,0
2016-02-18,34.903640548694575,91,2016,2,30.461903267816407,1.2802987414560156,0
2016-02-19,30.770338393639285,91,2016,2,30.621070212104893,0.713980055678509,0
2016-02-20,35.11803133191508,89,2016,2,30.851496211236405,1.3096731984982497,0
2016-02-21,33.57370997114258,22,2016,2,31.067751333050744,1.0980801402987301,0
2016-02-22,31.221113532984223,41,2016,2,31.180644572667305,0.7757423887764585,0
2016-02-23,30.65106309140252,77,2016,2,31.187808923988726,0.6976377148879078,0
2016-02-24,32.23694905097834,87,2016,2,31.305896036598547,0.914925689182631,0
2016-02-25,35.71236642966427,54,2016,2,31.48510316124656,1.3911052010091494,0
2016-02-26,31.069464497355185,47,2016,2,31.681176745570614,0.7549644056203458,0
2016-02-27,33.313598066632736,5,2016,2,31.82645584467166,1.06244126697394,0
2016-02-28,35.803492475929026,86,2016,2,31.94254167226928,1.4035907103730458,0
2016-02-29,31.02867126262286,92,2016,2,31.96207537214416,0.7493751769079064,0
2016-03-01,35.41442353680386,94,2016,3,32.11149088637876,1.3502829670684033,0
2016-03-02,36.34570948066427,37,2016,3,32.307973517443585,1.4778818243561636,0
2016-03-03,33.06148748686426,91,2016,3,32.421418568837716,1.0278986841070026,0
2016-03-04,33.62020451041807,56,2016,3,32.431742577994584,1.1044505253783992,0
2016-03-05,37.186650197008255,29,2016,3,32.59420670357983,1.5931021550823479,0
2016-03-06,31.82652458434531,99,2016,3,32.530982051565,0.8586919477731692,0
2016-03-07,34.89041748298845,4,2016,3,32.66610151571659,1.2784870013722462,0
2016-03-08,33.27783747390525,83,2016,3,32.73822120073866,1.0575415787546105,0
2016-03-09,33.46670612327457,91,2016,3,32.908454508483025,1.0834191558788928,0
2016-03-10,35.90747018650385,15,2016,3,33.08126958983141,1.4178370727714176,0
2016-03-11,34.20356778701088,38,2016,3,33.194025323113706,1.1843792389680503,0
2016-03-12,29.707026665407167,30,2016,3,33.06432316135066,0.5682918679016423,0
2016-03-13,32.338311065458846,11,2016,3,33.14931529775599,0.9288136655934902,0
2016-03-14,33.28347188318525,88,2016,3,33.2907637228195,1.0583135695597539,0
2016-03-15,31.532002263620736,74,2016,3,33.1987045294793,0.818338378799054,0
2016-03-16,34.132542926212814,74,2016,3,33.181731512973734,1.1746478657667232,0
2016-03-17,37.257016663626366,72,2016,3,33.430722848483875,1.602743319314495,0
2016-03-18,34.2926024843449,82,2016,3,33.57154704848679,1.1965782050468132,0
2016-03-19,35.24967950589873,25,2016,3,33.5830816803936,1.3277107912215997,0
2016-03-20,33.8838746825638,7,2016,3,33.68686622335775,1.1405769298285722,0
2016-03-21,36.73457647020888,71,2016,3,33.74075106130088,1.5311618978179626,0
2016-03-22,35.425742625428704,78,2016,3,33.80248548311041,1.351833836362191,0
2016-03-23,33.18396646551726,86,2016,3,33.86791391419485,1.0446799721967939,0
2016-03-24,32.841214427346884,12,2016,3,33.94091895872632,0.997718275102667,0
2016-03-25,34.71796229291511,92,2016,3,34.02361940012422,1.2548582917028135,0
2016-03-26,32.97395722573883,84,2016,3,33.9323390933267,1.0159058462774022,0
2016-03-27,35.601179791459266,1,2016,3,34.08339626979684,1.3758711173486395,0
2016-03-28,35.72987711616681,52,2016,3,34.163938904781304,1.393504403534194,0
2016-03-29,33.55966551429464,44,2016,3,34.08914467272683,1.0961558584421878,0
2016-03-30,34.60660121459793,90,2016,3,34.208409004459334,1.239600307371274,0
2016-03-31,32.426642241014136,61,2016,3,34.10881629459967,0.9409162396074592,0
2016-04-01,32.87245553733045,35,2016,4,33.99304116315521,1.0019987326362363,0
2016-04-02,31.971574432663104,14,2016,4,33.956710728015175,0.8785657523947575,0
2016-04-03,34.60674657398621,7,2016,4,33.989595463467445,1.2396202235870857,0
2016-04-04,35.916550321667835,2,2016,4,33.9472588009561,1.4190811749492513,0
2016-04-05,32.63447793729497,81,2016,4,33.97419057938775,0.9693925604666679,0
2016-04-06,34.106162249511875,31,2016,4,33.948048738271865,1.1710333537860482,0
2016-04-07,34.49756969081388,38,2016,4,33.98870647883549,1.2246615037364659,0
2016-04-08,34.823030494702806,76,2016,4,34.03391729121643,1.269254066248509,0
2016-04-09,39.57709263371744,24,2016,4,34.15623803945688,1.920625323822432,0
2016-04-10,35.176520089658496,91,2016,4,34.18866978287847,1.3176869548546535,0
2016-04-11,30.774193796277228,8,2016,4,34.22424202057414,0.7145082983457894,0
2016-04-12,35.5244836684936,54,2016,4,34.330447774008626,1.365362703994677,0
2016-04-13,36.182645551599386,12,2016,4,34.427086896289104,1.4555398453424115,0
2016-04-14,30.35048076736017,66,2016,4,34.38770284641375,0.6564538429294023,0
2016-04-15,33.44462504905504,32,2016,4,34.364772250508494,1.0803937479935135,0
2016-04-16,33.054627785612965,56,2016,4,34.22469262124138,1.0269588116148094,0
2016-04-17,34.3969664955166,15,2016,4,34.228171421613766,1.2108774958879005,0
2016-04-18,32.20205453943785,61,2016,4,34.12658392273174,0.9101446658808899,0
2016-04-19,29.96941204463273,71,2016,4,33.996101834800704,0.6042422382244396,0
2016-04-20,34.191696752379976,25,2016,4,33.911339177539745,1.1827527455546005,0
2016-04-21,34.87049456317062,59,2016,4,33.892830908797805,1.2757572900313308,0
2016-04-22,33.081425787149634,74,2016,4,33.889412886185546,1.0306305027814346,0
2016-04-23,32.589896176388976,45,2016,4,33.88103561115362,0.9632842520733295,0
2016-04-24,32.75964110609377,95,2016,4,33.815758238259576,0.9865416191618303,0
2016-04-25,34.217865535782245,88,2016,4,33.85722184859436,1.1863382252676296,0
2016-04-26,36.90928480733033,81,2016,4,33.90082534912339,1.5550993193181024,0
2016-04-27,32.70034408793722,17,2016,4,33.79984091484907,0.9784171201213064,0
2016-04-28,36.16890963202575,35,2016,4,33.88681571877344,1.4536578372943496,0
2016-04-29,32.03275680111034,4,2016,4,33.801020904990516,0.8869485701012771,0
2016-04-30,35.14309716315378,34,2016,4,33.89156940239518,1.3131075587440069,0
2016-05-01,35.01943898293612,22,2016,5,33.963135517248695,1.2961647039805697,0
2016-05-02,32.3649745093757,27,2016,5,33.97624885313912,0.9324669205336901,0
2016-05-03,32.547063188923715,89,2016,5,33.9075927403037,0.9574155494575328,0
2016-05-04,34.08993830618852,5,2016,5,33.84670567312106,1.1688104526004253,0
2016-05-05,32.61890858205329,4,2016,5,33.846186694613,0.9672593467629256,0
2016-05-06,32.37263176772711,94,2016,5,33.78840234522018,0.9335160692103539,0
2016-05-07,31.976738722312223,36,2016,5,33.70437464627012,0.8792733304080143,0
2016-05-08,32.6008716252588,67,2016,5,33.63030268395532,0.9647880380407244,0
2016-05-09,34.65031227843899,20,2016,5,33.4660766721127,1.2455893184088844,0
2016-05-10,31.08485252362429,87,2016,5,33.3296877532449,0.7570727747853656,0
2016-05-11,32.28197653204833,0,2016,5,33.3799471777706,0.9210950673086028,0
2016-05-12,35.37155632109994,12,2016,5,33.37484959952415,1.3444095747177631,0
2016-05-13,32.60213882886669,42,2016,5,33.25549937543306,0.9649616621927739,0
2016-05-14,31.066881611525044,47,2016,5,33.27937940357189,0.7546105150858613,0
2016-05-15,33.22510571135744,36,2016,5,33.2720620923153,1.0503166091432596,0
2016-05-16,33.735011761974974,43,2016,5,33.29474155819403,1.1201806823764577,0
2016-05-17,30.322071258903197,95,2016,5,33.158911716973584,0.6525613533679362,0
2016-05-18,34.43074263072949,7,2016,5,33.23320132001664,1.215505286401839,0
2016-05-19,34.921646663487394,16,2016,5,33.3982758073118,1.2827658244039575,0
2016-05-20,30.401730712128398,46,2016,5,33.27194360597007,0.6634757833243996,0
2016-05-21,32.5045238371577,40,2016,5,33.193077915102975,0.9515870789314927,0
2016-05-22,31.50926417415616,43,2016,5,33.1406725280032,0.8152229508773571,0
2016-05-23,29.975554523872,77,2016,5,33.05352780625263,0.6050838415332962,0
2016-05-24,29.49561118919486,72,2016,5,32.94472680902267,0.5393250684395844,0
2016-05-25,30.755861576139942,42,2016,5,32.829326677034594,0.7119965345244986,0
2016-05-26,31.61431642070681,53,2016,5,32.65282773081381,0.8296165393382864,0
2016-05-27,32.645182972782784,58,2016,5,32.65098902697533,0.9708592961180277,0
2016-05-28,33.023387850620345,22,2016,5,32.54613830092848,1.0226785150710018,0
2016-05-29,30.51364220359855,76,2016,5,32.49550114767809,0.6788091817538522,0
2016-05-30,32.92599309550999,1,2016,5,32.421597678756626,1.009334107223088,0
2016-05-31,29.355402381358974,20,2016,5,32.23279645870406,0.520114552293085,0
2016-06-01,31.06946867687167,99,2016,6,32.18961293095392,0.754964978271024,0
2016-06-02,31.8752485086035,0,2016,6,32.167219108276576,0.8653677889569725,0
2016-06-03,31.042636634528243,4,2016,6,32.065642385887905,0.7512886230502788,0
2016-06-04,28.92177389991083,68,2016,6,31.94240456314982,0.46070154484356673,0
2016-06-05,27.49270729611854,91,2016,6,31.7797404140962,0.264899957979577,0
2016-06-06,29.36478882040453,46,2016,6,31.692675417365948,0.5214006222741796,0
2016-06-07,28.1245240730761,53,2016,6,31.54346383229319,0.35146746099678605,0
2016-06-08,27.1389819846927,33,2016,6,31.293086155834985,0.2164347730068511,0
2016-06-09,27.785312555012293,26,2016,6,31.183101490214582,0.30499086337482545,0
2016-06-10,29.86266196950084,17,2016,6,31.102457671462997,0.5896160241255256,0
2016-06-11,23.820895463404987,51,2016,6,30.717435642873166,-0.2381882687016927,0
2016-06-12,30.47028219863365,72,2016,6,30.64637375519873,0.6728682705632694,0
2016-06-13,28.88691022003262,91,2016,6,30.573708042148986,0.45592474589944754,0
2016-06-14,25.433893123457537,4,2016,6,30.314000955885653,-0.017185622213358745,0
2016-06-15,24.69281076807987,69,2016,6,30.012594256089148,-0.11872399753805493,0
2016-06-16,28.492812360339716,9,2016,6,29.951618959470366,0.4019279719892592,0
2016-06-17,24.69211189907793,75,2016,6,29.62699793508198,-0.11881975210906434,0
2016-06-18,29.53622896556361,57,2016,6,29.447484011817853,0.544890256966685,0
2016-06-19,28.90112689547301,13,2016,6,29.397463884596007,0.4578726240485633,0
2016-06-20,27.04685561969864,39,2016,6,29.21554161068071,0.2038122063539188,0
2016-06-21,26.090735013300797,29,2016,6,29.034923971985528,0.07281066208071148,0
2016-06-22,28.8288026969444,52,2016,6,28.996698911087943,0.4479632238827569,0
2016-06-23,29.444126259874785,43,2016,6,28.994982746777275,0.5322709319607808,0
2016-06-24,25.141782885266352,73,2016,6,28.80784679041482,-0.05720870303077687,0
2016-06-25,25.498982718792327,92,2016,6,28.604002333684335,-0.008267461211578597,0
2016-06-26,21.828908802489053,67,2016,6,28.24345986134121,-0.511117569676338,0
2016-06-27,27.59290440899348,57,2016,6,28.062443746620318,0.2786283270059344,0
2016-06-28,21.7255348360638,70,2016,6,27.769506834369157,-0.5252812109039593,0
2016-06-29,24.526720675430457,4,2016,6,27.489531087033175,-0.14148060217554514,0
2016-06-30,27.023840094447483,14,2016,6,27.411812344136123,0.20065876595112297,0
2016-07-01,23.453730517582063,21,2016,7,27.15795440549314,-0.28849486661825047,0
2016-07-02,25.167315693580104,15,2016,7,26.934356644992356,-0.05371036056607999,0
2016-07-03,27.12135858028453,83,2016,7,26.803647376517567,0.21402012659365496,0
2016-07-04,25.44585806177656,7,2016,7,26.687783515246426,-0.015546262715783729,0
2016-07-05,21.20114366478801,79,2016,7,26.478064727535408,-0.5971299429370185,0
2016-07-06,22.77405126039086,62,2016,7,26.258373475534952,-0.3816201812560828,0
2016-07-07,22.626631162802145,21,2016,7,26.07511037852582,-0.4018187423076921,0
2016-07-08,26.12512069477625,59,2016,7,26.041315002195272,0.077521968733898,0
2016-07-09,24.4939316351782,58,2016,7,25.931602304867468,-0.14597314723684757,0
2016-07-10,21.71933861088116,9,2016,7,25.660158192913478,-0.5261301781390122,0
2016-07-11,22.338526641162368,49,2016,7,25.610745898838726,-0.4412929854045927,0
2016-07-12,23.77507121508003,83,2016,7,25.38757219938694,-0.2444668147925931,0
2016-07-13,25.033095709755145,29,2016,7,25.259111715711022,-0.07210032626260242,0
2016-07-14,20.672008807639997,90,2016,7,25.100382238517106,-0.6696286245377888,0
2016-07-15,21.21478445569047,52,2016,7,24.984448028104122,-0.5952609688124438,0
2016-07-16,22.289937117866856,45,2016,7,24.777685520021695,-0.4479504118261319,0
2016-07-17,24.231757936741506,87,2016,7,24.762340387943816,-0.18189451440873555,0
2016-07-18,23.06377573257017,86,2016,7,24.546591946844035,-0.341923982873515,0
2016-07-19,22.96387988321525,46,2016,7,24.34868371310211,-0.35561107469478803,0
2016-07-20,21.91741456500314,67,2016,7,24.177702344612257,-0.4989910748713527,0
2016-07-21,21.30259728301432,34,2016,7,24.01809775360271,-0.5832294155654527,0
2016-07-22,20.47466710961027,48,2016,7,23.739626567358236,-0.6966671247211372,0
2016-07-23,24.350077458980014,16,2016,7,23.569824940661746,-0.16568312849445363,0
2016-07-24,18.216952170274677,35,2016,7,23.338997250162024,-1.0060048187343813,0
2016-07-25,20.61234689699376,87,2016,7,23.176109389435403,-0.6778031188187906,0
2016-07-26,19.28240571711727,95,2016,7,23.091225953256345,-0.8600231726389219,0
2016-07-27,25.54952616717051,45,2016,7,23.023113345195576,-0.0013423204436367622,0
2016-07-28,18.74243174777604,66,2016,7,22.92367657558599,-0.9340069602256535,0
2016-07-29,18.4628950060206,89,2016,7,22.721549053272323,-0.9723073007956861,0
2016-07-30,21.67814586736181,28,2016,7,22.543359245702803,-0.5317741449960967,0
2016-07-31,22.022164079437477,30,2016,7,22.495640364431317,-0.4846389648332001,0
2016-08-01,22.33168974462436,82,2016,8,22.401119499466127,-0.4422297333404933,0
2016-08-02,18.374574094970303,22,2016,8,22.109560016622318,-0.9844084684326808,0
2016-08-03,20.74584383900966,27,2016,8,21.952892875863423,-0.6595122196970572,0
2016-08-04,21.44329899851177,81,2016,8,21.96096472032088,-0.5639513643565179,0
2016-08-05,20.43690938686451,74,2016,8,21.883059991203332,-0.7018404469514459,0
2016-08-06,21.064671918398723,83,2016,8,21.830994683056552,-0.615828430771114,0
2016-08-07,18.74145053162226,71,2016,8,21.584872344284754,-0.9341414002016888,0
2016-08-08,16.39120539781254,16,2016,8,21.3147814697059,-1.2561569910062995,0
2016-08-09,21.360576520333733,15,2016,8,21.30282273335432,-0.5752854704461847,0
2016-08-10,21.68014914797721,89,2016,8,21.280876816914812,-0.5314996682695476,0
2016-08-11,19.60907833327261,59,2016,8,21.142010387521232,-0.8152645753429746,0
2016-08-12,20.94488897894976,88,2016,8,21.00573682982772,-0.6322403247731861,0
2016-08-13,18.123667769657853,61,2016,8,20.920792128561644,-1.0187860520386656,0
2016-08-14,16.804239655632827,63,2016,8,20.773773968559727,-1.1995656726620099,0
2016-08-15,17.52471227625351,84,2016,8,20.61493314050595,-1.1008511116784752,0
2016-08-16,19.96973007801562,4,2016,8,20.472865545215086,-0.7658503746762213,0
2016-08-17,18.110911342874655,4,2016,8,20.307770065558564,-1.0205338562349404,0
2016-08-18,14.805628648484472,85,2016,8,20.03582835773421,-1.4734025992860145,0
2016-08-19,17.29528798426893,42,2016,8,19.881757471709737,-1.1322853641594441,0
2016-08-20,19.024344849220448,43,2016,8,19.805815723916606,-0.8953810260151112,0
2016-08-21,19.2281163147368,0,2016,8,19.764264030754155,-0.8674615601205031,0
2016-08-22,15.042956416303896,43,2016,8,19.45402666266495,-1.4408854629799686,0
2016-08-23,17.69030251435916,52,2016,8,19.436471674134435,-1.0781629939208894,0
2016-08-24,20.396397325313902,77,2016,8,19.429273355078443,-0.7073911511087544,0
2016-08-25,19.427298009419253,44,2016,8,19.434103098155173,-0.8401709553372204,0
2016-08-26,17.576757461948784,56,2016,8,19.16834414131445,-1.0937202124462606,0
2016-08-27,18.38916547297525,85,2016,8,19.15656859882109,-0.9824092509292283,0
2016-08-28,17.51300359502946,89,2016,8,19.124905551788054,-1.1024553604641298,0
2016-08-29,15.12662173348133,94,2016,8,18.906521413992035,-1.429422175107067,0
2016-08-30,15.363271343424833,57,2016,8,18.68455832279161,-1.396997955665706,0
2016-08-31,16.33286598052274,9,2016,8,18.48459753065489,-1.2641502856867228,0
2016-09-01,17.997396104500936,58,2016,9,18.47202493097258,-1.0360869898312586,0
2016-09-02,16.892662365042828,63,2016,9,18.34358554850702,-1.187450557263366,0
2016-09-03,19.857113569081196,39,2016,9,18.290712700859334,-0.7812803700997569,0
2016-09-04,15.8079688237993,83,2016,9,18.136414682090493,-1.3360683446170147,0
2016-09-05,17.482319541305646,79,2016,9,18.017002936187392,-1.106659493703686,0
2016-09-06,13.347051219369035,62,2016,9,17.837189625778947,-1.6732475711207286,0
2016-09-07,17.081026804817046,72,2016,9,17.8601836726791,-1.1616420637203324,0
2016-09-08,12.411797321539796,57,2016,9,17.561891032719306,-1.801390092140913,0
2016-09-09,18.56770847322464,93,2016,9,17.458143010227552,-0.9579464283571253,0
2016-09-10,14.180456503279876,19,2016,9,17.277188949227796,-1.5590596972612858,0
2016-09-11,14.477480807590396,33,2016,9,17.061608676849147,-1.5183633224619308,0
2016-09-12,16.884546618905887,10,2016,9,17.020304638490746,-1.1885625250106924,0
2016-09-13,18.92254052688928,44,2016,9,17.09091466753263,-0.9093296046252046,0
2016-09-14,15.690154314245609,59,2016,9,17.0297627354657,-1.3522105369158197,0
2016-09-15,17.450033514756505,94,2016,9,16.94577285002373,-1.1110831190372281,0
2016-09-16,12.196157425147838,88,2016,9,16.748614386099504,-1.8309356946990345,0
2016-09-17,17.00910876023603,34,2016,9,16.82206372315789,-1.1714958152639974,0
2016-09-18,13.96454619582886,41,2016,9,16.711038996876553,-1.5886423498171673,0
2016-09-19,15.4563564296174,5,2016,9,16.59210604955645,-1.3842440311519644,0
2016-09-20,12.697450558035438,8,2016,9,16.37441719099974,-1.7622517084922733,0
2016-09-21,16.542722742615442,66,2016,9,16.42440940187679,-1.235397051286836,0
2016-09-22,13.688719411079196,68,2016,9,16.291023298434126,-1.626434375752318,0
2016-09-23,17.795055402549337,30,2016,9,16.204311901008637,-1.0638104216322406,0
2016-09-24,16.873691688063605,83,2016,9,16.119191690296784,-1.190049798367006,0
2016-09-25,15.010828884544006,59,2016,9,16.033660737716623,-1.4452873723688777,0
2016-09-26,13.871090425224654,5,2016,9,15.883058236124937,-1.6014470631435729,0
2016-09-27,14.344879699349232,86,2016,9,15.77745410626893,-1.536531480156362,0
2016-09-28,18.491941766432284,47,2016,9,15.88963144070063,-0.96832749903783,0
2016-09-29,15.68769312393933,20,2016,9,15.900445500051113,-1.3525477535061905,0
2016-09-30,16.48525000885786,58,2016,9,15.905524967662283,-1.2432715985201723,0
2016-10-01,18.868143926206884,93,2016,10,15.93454989505248,-0.9167826797340592,0
2016-10-02,14.538060220375366,0,2016,10,15.8560631568969,-1.5100631178926622,0
2016-10-03,16.640371078118456,1,2016,10,15.748838407198141,-1.2220178994716724,0
2016-10-04,17.411304952622356,88,2016,10,15.802282944825576,-1.1163894594853947,0
2016-10-05,18.58759724871344,34,2016,10,15.839125535072503,-0.9552213952542915,0
2016-10-06,15.710021057983912,65,2016,10,15.917891196359665,-1.3494885224628492,0
2016-10-07,14.417947496778671,75,2016,10,15.829121886091718,-1.5265201968142315,0
2016-10-08,17.343982156751434,8,2016,10,15.99352804726544,-1.125613599374093,0
2016-10-09,16.94195879849763,13,2016,10,15.939336391441207,-1.1806962745227498,0
2016-10-10,15.954103183840068,93,2016,10,15.99845794745988,-1.3160459471196513,0
2016-10-11,12.016980155897564,84,2016,10,15.916441259070119,-1.8554854207622289,0
2016-10-12,11.22154304973405,88,2016,10,15.727674473431058,-1.9644711371900079,0
2016-10-13,15.053193994821411,18,2016,10,15.598696255695463,-1.4394827752997341,0
2016-10-14,12.584987890298729,99,2016,10,15.495190708230568,-1.7776606255765925,0
2016-10-15,17.03105950315318,73,2016,10,15.481224907843789,-1.1684882645419972,0
2016-10-16,16.503411903643585,79,2016,10,15.624800057126981,-1.240783171591669,0
2016-10-17,18.40642482906487,48,2016,10,15.671377259421273,-0.9800444840935674,0
2016-10-18,15.36052078671547,14,2016,10,15.717909745784162,-1.3973748193941167,0
2016-10-19,14.512815248056413,76,2016,10,15.686458373065465,-1.5135220229060964,0
2016-10-20,15.66319715687074,68,2016,10,15.78531659302664,-1.3559040345997868,0
2016-10-21,14.901032630032226,90,2016,10,15.730593589273866,-1.4603309545280854,0
2016-10-22,11.726147761051651,25,2016,10,15.665174534272948,-1.8953334196386766,0
2016-10-23,15.693770205808915,86,2016,10,15.5951316943816,-1.351715110527613,0
2016-10-24,16.276611070315713,99,2016,10,15.575229007123337,-1.2718579745083616,0
2016-10-25,13.39995009642472,24,2016,10,15.521533047519362,-1.665999704545903,0
2016-10-26,17.69039605070059,87,2016,10,15.648843235035226,-1.078150178168263,0
2016-10-27,13.13907732807624,16,2016,10,15.608649822659459,-1.701742826578624,0
2016-10-28,16.120885632104326,75,2016,10,15.52961461818186,-1.2931944803338882,0
2016-10-29,16.619730623840045,58,2016,10,15.560682534845217,-1.2248459228056316,0
2016-10-30,14.917045596939158,87,2016,10,15.508409054447926,-1.4581369599847536,0
2016-10-31,15.320046024730768,34,2016,10,15.390139124398724,-1.4029204130029216,0
2016-11-01,15.589950564897698,22,2016,11,15.425202135882802,-1.3659398152293545,0
2016-11-02,14.323197230110852,61,2016,11,15.347963007615881,-1.5395022737308102,0
2016-11-03,17.969871431546174,66,2016,11,15.366581890246675,-1.0398582448785412,0
2016-11-04,14.254172791419862,89,2016,11,15.22213440833689,-1.5489595618601577,0
2016-11-05,19.282289953500747,20,2016,11,15.34121003818745,-0.860039033830945,0
2016-11-06,18.39511102299953,42,2016,11,15.473782155728147,-0.9815946296047611,0
2016-11-07,15.363438559588108,45,2016,11,15.407764035822701,-1.396975044774057,0
2016-11-08,15.403575452878982,13,2016,11,15.356484590968746,-1.3914757437776661,0
2016-11-09,17.37112313227488,18,2016,11,15.403718589249907,-1.1218949161003915,0
